entry_id,line,section,subsection,group,venue_label,title,paper_url,code_labeled_url,primary_key,normalized_title,code_label_points_to_paper,verification
R0461,707,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,ICLR 2026,THOR: Tool-Integrated Hierarchical Optimization via RL for Mathematical Reasoning,https://arxiv.org/pdf/2509.13761,https://github.com/JingMog/THOR,arxiv:2509.13761,thortoolintegratedhierarchicaloptimizationviarlformathematicalreasoning,False,catalog_only
R0462,708,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,Multi-Agent Tool-Integrated Policy Optimization,https://arxiv.org/pdf/2510.04678,https://github.com/mzf666/MATPO,arxiv:2510.04678,multiagenttoolintegratedpolicyoptimization,False,catalog_only
R0463,709,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,Stronger-MAS: Multi-Agent Reinforcement Learning for Collaborative LLMs,https://arxiv.org/pdf/2510.11062,https://github.com/pettingllms-ai/PettingLLMs,arxiv:2510.11062,strongermasmultiagentreinforcementlearningforcollaborativellms,False,catalog_only
R0464,710,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,ACL 2026,Memory-R1: Enhancing Large Language Model Agents to Manage and Utilize Memories via Reinforcement Learning,https://aclanthology.org/2026.acl-long.583.pdf,https://github.com/yansikuan/memory-r1,https://aclanthology.org/2026.acl-long.583.pdf,memoryr1enhancinglargelanguagemodelagentstomanageandutilizememoriesviareinforcementlearning,False,catalog_only
R0465,711,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,Agent Lightning: Train ANY AI Agents with Reinforcement Learning,https://arxiv.org/abs/2508.03680,https://github.com/microsoft/agent-lightning,arxiv:2508.03680,agentlightningtrainanyaiagentswithreinforcementlearning,False,catalog_only
R0466,712,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,MARS: Optimizing Dual-System Deep Research via Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2510.04935,,arxiv:2510.04935,marsoptimizingdualsystemdeepresearchviamultiagentreinforcementlearning,False,catalog_only
R0467,713,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,Multi-Agent Deep Research: Training Multi-Agent Systems with M-GRPO,https://arxiv.org/abs/2511.13288,,arxiv:2511.13288,multiagentdeepresearchtrainingmultiagentsystemswithmgrpo,False,catalog_only
R0468,714,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,SPIRAL: Self-Play on Zero-Sum Games Incentivizes Reasoning via Multi-Agent Multi-Turn Reinforcement Learning,https://arxiv.org/abs/2506.24119,,arxiv:2506.24119,spiralselfplayonzerosumgamesincentivizesreasoningviamultiagentmultiturnreinforcementlearning,False,catalog_only
R0469,715,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2025,Unlocking the Power of Multi-Agent LLM for Reasoning: From Lazy Agents to Deliberation,https://arxiv.org/abs/2511.02303,,arxiv:2511.02303,unlockingthepowerofmultiagentllmforreasoningfromlazyagentstodeliberation,False,catalog_only
R0470,716,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2026,FlowSteer: Interactive Agentic Workflow Orchestration via End-to-End Reinforcement Learning,https://arxiv.org/abs/2602.01664,,arxiv:2602.01664,flowsteerinteractiveagenticworkfloworchestrationviaendtoendreinforcementlearning,False,catalog_only
R0471,720,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,IJCNN 2024,Online Policy Distillation with Decision-Attention,https://doi.org/10.1109/IJCNN60899.2024.10651412,,https://doi.org/10.1109/IJCNN60899.2024.10651412,onlinepolicydistillationwithdecisionattention,False,catalog_only
R0472,721,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,MAD-OPD: Breaking the Ceiling in On-Policy Distillation via Multi-Agent Debate,https://arxiv.org/abs/2605.01347,https://github.com/chiefovoavicii/MAD-OPD,arxiv:2605.01347,madopdbreakingtheceilinginonpolicydistillationviamultiagentdebate,False,catalog_only
R0473,722,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,KAT-Coder-V2 Technical Report,https://arxiv.org/abs/2603.27703,,arxiv:2603.27703,katcoderv2technicalreport,False,catalog_only
R0474,723,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,LiteGUI: Distilling Compact GUI Agents with Reinforcement Learning,https://arxiv.org/abs/2605.07505,,arxiv:2605.07505,liteguidistillingcompactguiagentswithreinforcementlearning,False,catalog_only
R0475,724,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Revisiting DAgger in the Era of LLM-Agents,https://arxiv.org/abs/2605.12913,,arxiv:2605.12913,revisitingdaggerintheeraofllmagents,False,catalog_only
R0476,725,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,SOD: Step-wise On-policy Distillation for Small Language Model Agents,https://arxiv.org/abs/2605.07725,https://github.com/YoungZ365/SOD,arxiv:2605.07725,sodstepwiseonpolicydistillationforsmalllanguagemodelagents,False,catalog_only
R0477,726,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,StepOPSD: Step-Aware Online Preference Distillation for Agent Reinforcement Learning,https://arxiv.org/abs/2605.27140,,arxiv:2605.27140,stepopsdstepawareonlinepreferencedistillationforagentreinforcementlearning,False,catalog_only
R0478,727,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Vision-OPD: Learning to See Fine Details for Multimodal LLMs via On-Policy Self-Distillation,https://arxiv.org/abs/2605.18740,https://github.com/VisionOPD/Vision-OPD,arxiv:2605.18740,visionopdlearningtoseefinedetailsformultimodalllmsviaonpolicyselfdistillation,False,catalog_only
R0479,728,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Skill-SD: Skill-Conditioned Self-Distillation for Multi-turn LLM Agents,https://arxiv.org/abs/2604.10674,https://k1xe.github.io/skill-sd/,arxiv:2604.10674,skillsdskillconditionedselfdistillationformultiturnllmagents,False,catalog_only
R0480,729,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,π-Play: Multi-Agent Self-Play via Privileged Self-Distillation without External Data,https://arxiv.org/abs/2604.14054,https://github.com/zhyaoch/pi-play,arxiv:2604.14054,πplaymultiagentselfplayviaprivilegedselfdistillationwithoutexternaldata,False,catalog_only
R0481,730,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,f-OPD: Stabilizing Long-Horizon On-Policy Distillation with Freshness-Aware Control,https://arxiv.org/abs/2605.17862,,arxiv:2605.17862,fopdstabilizinglonghorizononpolicydistillationwithfreshnessawarecontrol,False,catalog_only
R0482,731,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Self-Distillation Zero: Self-Revision Turns Binary Rewards into Dense Supervision,https://arxiv.org/abs/2604.12002,https://github.com/princeton-pli/Self-Distillation-Zero,arxiv:2604.12002,selfdistillationzeroselfrevisionturnsbinaryrewardsintodensesupervision,False,catalog_only
R0483,732,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Revisiting On-Policy Distillation: Empirical Failure Modes and Simple Fixes,https://arxiv.org/abs/2603.25562,https://github.com/hhh675597/revisiting_opd,arxiv:2603.25562,revisitingonpolicydistillationempiricalfailuremodesandsimplefixes,False,catalog_only
R0484,733,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,TIP: Token Importance in On-Policy Distillation,https://arxiv.org/abs/2604.14084,,arxiv:2604.14084,tiptokenimportanceinonpolicydistillation,False,catalog_only
R0485,734,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Reinforcement Learning via Self-Distillation,https://arxiv.org/abs/2601.20802,,arxiv:2601.20802,reinforcementlearningviaselfdistillation,False,catalog_only
R0486,735,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,Skill-Conditioned Gated Self-Distillation for LLM Reasoning,https://arxiv.org/abs/2605.28791,,arxiv:2605.28791,skillconditionedgatedselfdistillationforllmreasoning,False,catalog_only
R0487,736,Optimization: Internalizing Long-Horizon Capability (Pillar II),On-Policy Distillation,,arXiv 2026,ToolAnchor: Anchoring Counterfactual Context to Boost Agentic Tool-use Capability,https://arxiv.org/abs/2607.14145,,arxiv:2607.14145,toolanchoranchoringcounterfactualcontexttoboostagentictoolusecapability,False,catalog_only
R0488,740,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,NeurIPS 2022,STaR: Bootstrapping Reasoning with Reasoning,https://arxiv.org/abs/2203.14465,https://github.com/ezelikman/STaR,arxiv:2203.14465,starbootstrappingreasoningwithreasoning,False,catalog_only
R0489,741,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICML 2025,Self-Improving Language Models for Evolutionary Program Synthesis: A Case Study on ARC-AGI,https://arxiv.org/abs/2507.14172,https://github.com/flowersteam/SOAR,arxiv:2507.14172,selfimprovinglanguagemodelsforevolutionaryprogramsynthesisacasestudyonarcagi,False,catalog_only
R0490,742,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,EMNLP 2025,SAMULE: Self-Learning Agents Enhanced by Multi-level Reflection,https://doi.org/10.18653/v1/2025.emnlp-main.839,,https://doi.org/10.18653/v1/2025.emnlp-main.839,samuleselflearningagentsenhancedbymultilevelreflection,False,catalog_only
R0491,743,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICML 2025,rStar-Math: Small LLMs Can Master Math Reasoning with Self-Evolved Deep Thinking,https://arxiv.org/abs/2501.04519,https://github.com/microsoft/rStar,arxiv:2501.04519,rstarmathsmallllmscanmastermathreasoningwithselfevolveddeepthinking,False,catalog_only
R0492,744,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICLR 2026,R-Zero: Self-Evolving Reasoning LLM from Zero Data,https://arxiv.org/abs/2508.05004,https://github.com/Chengsong-Huang/R-Zero,arxiv:2508.05004,rzeroselfevolvingreasoningllmfromzerodata,False,catalog_only
R0493,745,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,NeurIPS 2025,Absolute Zero: Reinforced Self-play Reasoning with Zero Data,https://arxiv.org/abs/2505.03335,https://github.com/LeapLabTHU/Absolute-Zero-Reasoner,arxiv:2505.03335,absolutezeroreinforcedselfplayreasoningwithzerodata,False,catalog_only
R0494,746,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICLR 2026 Workshop (RSI Oral),Agent0: Unleashing Self-Evolving Agents from Zero Data via Tool-Integrated Reasoning,https://arxiv.org/abs/2511.16043,,arxiv:2511.16043,agent0unleashingselfevolvingagentsfromzerodataviatoolintegratedreasoning,False,catalog_only
R0495,748,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICLR 2026,CoMAS: Co-Evolving Multi-Agent Systems via Interaction Rewards,https://arxiv.org/abs/2510.08529,,arxiv:2510.08529,comascoevolvingmultiagentsystemsviainteractionrewards,False,catalog_only
R0496,749,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICML 2026,RLVE: Scaling Up Reinforcement Learning for Language Models with Adaptive Verifiable Environments,https://arxiv.org/abs/2511.07317,,arxiv:2511.07317,rlvescalingupreinforcementlearningforlanguagemodelswithadaptiveverifiableenvironments,False,catalog_only
R0497,750,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2026,Agent-World: Scaling Real-World Environment Synthesis for Evolving General Agent Intelligence,https://arxiv.org/abs/2604.18292,,arxiv:2604.18292,agentworldscalingrealworldenvironmentsynthesisforevolvinggeneralagentintelligence,False,catalog_only
R0498,751,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICLR 2026,"Don't Just Fine-tune the Agent, Tune the Environment",https://arxiv.org/abs/2510.10197,,arxiv:2510.10197,dontjustfinetunetheagenttunetheenvironment,False,catalog_only
R0499,752,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2025,A Comprehensive Survey of Self-Evolving AI Agents: A New Paradigm Bridging Foundation Models and Lifelong Agentic Systems,https://arxiv.org/abs/2508.07407,,arxiv:2508.07407,acomprehensivesurveyofselfevolvingaiagentsanewparadigmbridgingfoundationmodelsandlifelongagenticsystems,False,catalog_only
R0500,753,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,ICLR 2025 Workshop (Self-Improving Foundation Models Oral),A Self-Improving Coding Agent,https://arxiv.org/abs/2504.15228,,arxiv:2504.15228,aselfimprovingcodingagent,False,catalog_only
R0501,754,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,NeurIPS 2025,Self-Adapting Language Models,https://arxiv.org/abs/2506.10943,,arxiv:2506.10943,selfadaptinglanguagemodels,False,catalog_only
R0502,755,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2025,RAGEN: Understanding Self-Evolution in LLM Agents via Multi-Turn Reinforcement Learning,https://arxiv.org/abs/2504.20073,,arxiv:2504.20073,ragenunderstandingselfevolutioninllmagentsviamultiturnreinforcementlearning,False,catalog_only
R0503,756,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2025,Socratic-Zero : Bootstrapping Reasoning via Data-Free Agent Co-evolution,https://arxiv.org/abs/2509.24726,,arxiv:2509.24726,socraticzerobootstrappingreasoningviadatafreeagentcoevolution,False,catalog_only
R0504,757,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2026,Socratic-SWE: Self-Evolving Coding Agents via Trace-Derived Agent Skills,https://arxiv.org/abs/2606.07412,,arxiv:2606.07412,socraticsweselfevolvingcodingagentsviatracederivedagentskills,False,catalog_only
R0505,758,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2025,AgentEvolver: Towards Efficient Self-Evolving Agent System,https://arxiv.org/abs/2511.10395,,arxiv:2511.10395,agentevolvertowardsefficientselfevolvingagentsystem,False,catalog_only
R0506,759,Optimization: Internalizing Long-Horizon Capability (Pillar II),Self-Evolution,,arXiv 2026,OpenSkill: Open-World Self-Evolution for LLM Agents,https://arxiv.org/abs/2606.06741,,arxiv:2606.06741,openskillopenworldselfevolutionforllmagents,False,catalog_only
R0507,772,Applications: Long-Horizon Agents in Practice,Software Engineering,,arXiv 2026,Hackers or Hallucinators? A Comprehensive Analysis of LLM-Based Automated Penetration Testing,https://arxiv.org/abs/2604.05719,https://github.com/simon-p-j-r/LLM4Pentest,arxiv:2604.05719,hackersorhallucinatorsacomprehensiveanalysisofllmbasedautomatedpenetrationtesting,False,catalog_only
R0508,773,Applications: Long-Horizon Agents in Practice,Software Engineering,,arXiv 2026,ProgramBench: Can Language Models Rebuild Programs From Scratch?,https://arxiv.org/abs/2605.03546,,arxiv:2605.03546,programbenchcanlanguagemodelsrebuildprogramsfromscratch,False,catalog_only
R0509,774,Applications: Long-Horizon Agents in Practice,Software Engineering,,arXiv 2025,CyberGym: Evaluating AI Agents' Real-World Cybersecurity Capabilities at Scale,https://arxiv.org/abs/2506.02548,,arxiv:2506.02548,cybergymevaluatingaiagentsrealworldcybersecuritycapabilitiesatscale,False,catalog_only
